CustomerID,date,trigger_count,day_index,first_trigger_day
15058,2011-02-13,16,74,61
15058,2011-04-10,64,130,61
15058,2011-06-09,15,190,61
15058,2011-08-07,17,249,61
15058,2011-09-19,13,292,61
15058,2011-10-20,14,323,61
15058,2011-11-14,76,348,61
15059,2011-01-09,29,39,39
15059,2011-01-23,1,53,39
15059,2011-02-16,29,77,39
15059,2011-05-08,41,158,39
15059,2011-06-22,41,203,39
15059,2011-08-24,42,266,39
15059,2011-10-30,54,333,39
15060,2011-11-30,113,364,364
15060,2011-12-01,8,365,364
15061,2010-12-02,73,1,1
15061,2010-12-07,16,6,1
15061,2010-12-10,20,9,1
15061,2010-12-15,15,14,1
15061,2011-01-10,23,40,1
15061,2011-01-12,2,42,1
15061,2011-01-18,13,48,1
15061,2011-01-26,6,56,1
15061,2011-02-11,2,72,1
15061,2011-03-02,10,91,1
15061,2011-03-14,15,103,1
15061,2011-03-23,15,112,1
15061,2011-03-31,11,120,1
15061,2011-04-05,1,125,1
15061,2011-05-05,8,155,1
15061,2011-05-12,13,162,1
15061,2011-06-08,7,189,1
15061,2011-06-21,9,202,1
15061,2011-07-06,8,217,1
15061,2011-07-22,14,233,1
15061,2011-07-28,4,239,1
15061,2011-08-04,13,246,1
15061,2011-09-27,32,300,1
15061,2011-10-06,5,309,1
15061,2011-10-21,11,324,1
15061,2011-11-04,16,338,1
15061,2011-11-20,5,354,1
15061,2011-11-29,21,363,1
15061,2011-12-06,15,370,1
15062,2010-12-15,11,14,14
15062,2011-02-28,13,89,14
15062,2011-05-06,21,156,14
15062,2011-09-29,12,302,14
15063,2011-05-10,5,160,160
15065,2011-02-21,48,82,82
15065,2011-04-26,24,146,82
15065,2011-06-28,66,209,82
15065,2011-11-02,17,336,82
15066,2011-10-17,42,320,320
15067,2011-03-02,35,91,91
15067,2011-09-22,47,295,91
15068,2011-03-28,39,117,117
15068,2011-10-24,65,327,117
15069,2011-06-13,70,194,194
15070,2010-12-02,1,1,1
15071,2011-03-09,12,98,98
15071,2011-09-07,14,280,98
15073,2011-06-06,22,187,187
15073,2011-06-07,22,188,187
15073,2011-11-30,10,364,187
15074,2011-08-26,42,268,268
15075,2011-09-23,27,296,296
15076,2011-06-20,49,201,201
15078,2010-12-06,22,5,5
15078,2010-12-20,15,19,5
15078,2011-01-24,18,54,5
15078,2011-02-22,36,83,5
15078,2011-02-25,18,86,5
15078,2011-03-24,19,113,5
15078,2011-04-20,29,140,5
15078,2011-05-20,30,170,5
15078,2011-06-02,14,183,5
15078,2011-07-05,29,216,5
15078,2011-07-27,25,238,5
15078,2011-08-09,20,251,5
15078,2011-08-19,15,261,5
15078,2011-08-26,25,268,5
15078,2011-09-19,24,292,5
15078,2011-09-26,13,299,5
15078,2011-10-14,18,317,5
15078,2011-11-06,24,340,5
15078,2011-11-28,10,362,5
15078,2011-12-02,36,366,5
15079,2010-12-09,4,8,8
15079,2011-01-28,23,58,8
15079,2011-05-11,20,161,8
15081,2010-12-07,8,6,6
15081,2011-05-15,9,165,6
15081,2011-09-14,6,287,6
15081,2011-10-05,4,308,6
15081,2011-11-17,6,351,6
15083,2011-03-28,5,117,117
15087,2011-03-03,15,92,92
15088,2011-10-03,40,306,306
15088,2011-11-18,17,352,306
15089,2011-08-03,69,245,245
15089,2011-08-23,33,265,245
15089,2011-09-06,19,279,245
15089,2011-10-26,9,329,245
15089,2011-11-17,4,351,245
15089,2011-11-29,11,363,245
15090,2011-02-04,23,65,65
15091,2011-10-03,30,306,306
15092,2011-03-01,19,90,90
15092,2011-05-08,7,158,90
15093,2010-12-02,16,1,1
15093,2011-01-05,21,35,1
15093,2011-02-25,29,86,1
15093,2011-05-17,16,167,1
15093,2011-08-15,14,257,1
15093,2011-11-21,12,355,1
15095,2011-05-20,29,170,170
15095,2011-07-27,8,238,170
15095,2011-08-28,10,270,170
15096,2011-10-28,11,331,331
15097,2011-12-05,25,369,369
15098,2011-06-10,3,191,191
15099,2011-09-16,23,289,289
15100,2010-12-01,1,0,0
15100,2010-12-08,1,7,0
15100,2011-01-10,1,40,0
15101,2010-12-15,4,14,14
15101,2011-12-01,4,365,14
15103,2011-09-14,13,287,287
15103,2011-11-08,22,342,287
15104,2011-03-02,28,91,91
15104,2011-05-27,41,177,91
15105,2011-07-28,19,239,239
15105,2011-09-14,34,287,239
15105,2011-10-03,30,306,239
15105,2011-11-15,6,349,239
15105,2011-11-21,12,355,239
15106,2011-03-15,26,104,104
15106,2011-05-12,27,162,104
15106,2011-07-21,19,232,104
15106,2011-10-05,19,308,104
15106,2011-11-22,9,356,104
15107,2010-12-02,5,1,1
15107,2010-12-14,3,13,1
15107,2011-01-09,5,39,1
15107,2011-01-11,1,41,1
15107,2011-01-13,2,43,1
15107,2011-02-01,1,62,1
15108,2011-04-26,11,146,146
15108,2011-06-05,19,186,146
15108,2011-06-06,1,187,146
15108,2011-07-21,29,232,146
15109,2011-04-08,28,128,128
15110,2011-01-25,9,55,55
15110,2011-08-05,10,247,55
15110,2011-10-26,8,329,55
15110,2011-11-16,8,350,55
15111,2010-12-02,16,1,1
15111,2011-10-04,52,307,1
15111,2011-11-10,16,344,1
15113,2011-10-16,75,319,319
15113,2011-11-14,1,348,319
15113,2011-11-30,24,364,319
15114,2011-02-11,17,72,72
15114,2011-04-08,16,128,72
15114,2011-05-06,16,156,72
15114,2011-06-10,22,191,72
15114,2011-07-14,10,225,72
15114,2011-08-15,15,257,72
15114,2011-09-07,24,280,72
15114,2011-09-21,15,294,72
15114,2011-09-29,27,302,72
15114,2011-11-09,35,343,72
15115,2011-11-21,21,355,355
15116,2011-05-19,15,169,169
15116,2011-07-28,8,239,169
15116,2011-10-13,13,316,169
15116,2011-11-22,9,356,169
15117,2011-05-08,8,158,158
15117,2011-08-11,27,253,158
15117,2011-10-20,33,323,158
15117,2011-11-23,1,357,158
15117,2011-11-25,10,359,158
15118,2011-07-28,1,239,239
15119,2011-04-08,14,128,128
15120,2011-07-29,21,240,240
15121,2011-02-24,18,85,85
15121,2011-10-20,10,323,85
15122,2011-02-15,24,76,76
15122,2011-05-19,22,169,76
15122,2011-08-17,36,259,76
15123,2011-05-17,53,167,167
15123,2011-12-02,53,366,167
15124,2011-06-01,9,182,182
15124,2011-11-17,6,351,182
15125,2011-03-14,38,103,103
15125,2011-04-14,4,134,103
15125,2011-05-16,33,166,103
15125,2011-06-14,13,195,103
15125,2011-06-20,1,201,103
15125,2011-07-14,4,225,103
15125,2011-07-27,15,238,103
15125,2011-08-18,12,260,103
15125,2011-10-10,5,313,103
15125,2011-11-14,2,348,103
15127,2011-10-05,16,308,308
15128,2011-05-04,33,154,154
15128,2011-06-24,27,205,154
15128,2011-08-05,21,247,154
15128,2011-10-10,21,313,154
15129,2011-02-21,14,82,82
15129,2011-03-29,13,118,82
15129,2011-05-05,2,155,82
15129,2011-05-13,11,163,82
15129,2011-06-14,12,195,82
15129,2011-06-16,6,197,82
15129,2011-07-25,6,236,82
15129,2011-08-05,9,247,82
15129,2011-08-25,1,267,82
15129,2011-10-20,10,323,82
15130,2011-06-23,22,204,204
15132,2011-03-22,19,111,111
15132,2011-05-24,6,174,111
15132,2011-08-26,23,268,111
15132,2011-10-14,3,317,111
15132,2011-11-21,1,355,111
15133,2011-02-11,10,72,72
15133,2011-03-27,7,116,72
15133,2011-08-04,12,246,72
15134,2011-04-13,6,133,133
15134,2011-05-10,8,160,133
15134,2011-06-15,10,196,133
15134,2011-08-04,12,246,133
15134,2011-09-28,15,301,133
15134,2011-10-25,9,328,133
15134,2011-11-09,8,343,133
15134,2011-11-25,5,359,133
15135,2011-04-14,9,134,134
15136,2011-09-04,29,277,277
15136,2011-11-17,23,351,277
15136,2011-12-07,16,371,277
15139,2011-01-07,8,37,37
15139,2011-04-14,5,134,37
15140,2011-03-20,17,109,109
15140,2011-04-19,13,139,109
15140,2011-05-25,9,175,109
15140,2011-08-16,18,258,109
15140,2011-09-21,11,294,109
15140,2011-10-18,12,321,109
15142,2011-10-24,26,327,327
15143,2011-04-28,14,148,148
15144,2011-01-31,19,61,61
15144,2011-03-24,16,113,61
15144,2011-05-04,16,154,61
15144,2011-05-06,1,156,61
15144,2011-07-07,11,218,61
15144,2011-07-25,17,236,61
15144,2011-08-18,14,260,61
15144,2011-09-08,30,281,61
15144,2011-09-29,12,302,61
15144,2011-10-12,14,315,61
15144,2011-10-18,8,321,61
15144,2011-10-27,18,330,61
15144,2011-11-15,20,349,61
15144,2011-12-01,21,365,61
15145,2011-04-05,26,125,125
15145,2011-04-26,15,146,125
15145,2011-10-27,18,330,125
15145,2011-12-05,8,369,125
15146,2011-02-21,63,82,82
15146,2011-06-28,28,209,82
15147,2011-04-13,28,133,133
15148,2011-11-29,20,363,363
15149,2011-07-29,23,240,240
15150,2011-03-15,33,104,104
15150,2011-06-06,61,187,104
15150,2011-07-07,20,218,104
15150,2011-08-03,18,245,104
15150,2011-08-22,103,264,104
15150,2011-09-25,48,298,104
15150,2011-09-27,1,300,104
15150,2011-11-06,5,340,104
15150,2011-11-07,34,341,104
15150,2011-11-22,20,356,104
15152,2011-06-05,43,186,186
15152,2011-07-18,17,229,186
15152,2011-07-26,21,237,186
15152,2011-08-03,20,245,186
15152,2011-08-08,17,250,186
15152,2011-08-18,14,260,186
15152,2011-09-16,15,289,186
15152,2011-10-10,18,313,186
15152,2011-10-21,18,324,186
15152,2011-11-09,17,343,186
15152,2011-11-20,30,354,186
15152,2011-11-29,15,363,186
15152,2011-11-30,26,364,186
15153,2011-11-08,22,342,342
15154,2011-09-25,85,298,298
15156,2011-11-06,20,340,340
15156,2011-12-05,25,369,340
15156,2011-12-08,10,372,340
15157,2010-12-16,54,15,15
15157,2011-07-08,35,219,15
15157,2011-12-06,36,370,15
15158,2011-10-25,7,328,328
15159,2010-12-13,48,12,12
15159,2011-01-14,11,44,12
15159,2011-01-28,21,58,12
15159,2011-03-14,12,103,12
15159,2011-04-20,41,140,12
15159,2011-05-09,17,159,12
15159,2011-05-13,11,163,12
15159,2011-06-08,22,189,12
15159,2011-06-21,27,202,12
15159,2011-07-06,39,217,12
15159,2011-07-26,43,237,12
15159,2011-08-19,61,261,12
15159,2011-09-11,29,284,12
15159,2011-10-03,88,306,12
15159,2011-10-20,101,323,12
15159,2011-11-10,27,344,12
15159,2011-11-21,49,355,12
15159,2011-12-05,58,369,12
15159,2011-12-08,5,372,12
15160,2010-12-17,4,16,16
15163,2011-05-31,10,181,181
15163,2011-11-21,19,355,181
15164,2011-01-04,16,34,34
15164,2011-05-15,40,165,34
15164,2011-10-02,47,305,34
15165,2010-12-01,27,0,0
15167,2011-01-23,41,53,53
15168,2011-11-14,5,348,348
15171,2011-01-12,5,42,42
15172,2011-04-17,25,137,137
15172,2011-05-27,13,177,137
15172,2011-07-27,23,238,137
15172,2011-09-30,23,303,137
15172,2011-12-01,26,365,137
15174,2011-01-21,11,51,51
15175,2011-09-29,23,302,302
15178,2011-03-24,3,113,113
15179,2011-01-24,44,54,54
15179,2011-04-01,1,121,54
15179,2011-04-20,1,140,54
15179,2011-10-17,13,320,54
15179,2011-11-21,34,355,54
15180,2010-12-07,6,6,6
15181,2011-03-15,2,104,104
15181,2011-06-17,8,198,104
15181,2011-10-04,6,307,104
15182,2011-03-16,16,105,105
15182,2011-07-08,13,219,105
15184,2011-06-02,20,183,183
15184,2011-11-10,43,344,183
15185,2011-09-30,21,303,303
15186,2011-06-24,10,205,205
15186,2011-11-25,9,359,205
15187,2011-05-11,9,161,161
15187,2011-06-24,3,205,161
15187,2011-07-14,16,225,161
15187,2011-08-02,1,244,161
15187,2011-09-04,9,277,161
15187,2011-09-09,1,282,161
15187,2011-09-30,15,303,161
15187,2011-10-20,1,323,161
15187,2011-11-09,1,343,161
15187,2011-11-17,10,351,161
15187,2011-11-22,4,356,161
15187,2011-11-24,5,358,161
15187,2011-12-01,4,365,161
15187,2011-12-08,12,372,161
15189,2011-01-11,5,41,41
15189,2011-01-25,3,55,41
15189,2011-02-08,3,69,41
15189,2011-02-24,3,85,41
15189,2011-03-02,6,91,41
15189,2011-03-17,5,106,41
15189,2011-03-23,2,112,41
15189,2011-03-30,4,119,41
15189,2011-04-08,8,128,41
15189,2011-04-12,1,132,41
15189,2011-04-14,5,134,41
15189,2011-04-28,6,148,41
15189,2011-05-19,16,169,41
15189,2011-05-26,9,176,41
15189,2011-06-03,4,184,41
15189,2011-06-08,4,189,41
15189,2011-06-21,5,202,41
15189,2011-06-29,6,210,41
15189,2011-07-06,4,217,41
15189,2011-07-13,6,224,41
15189,2011-07-21,7,232,41
15189,2011-07-22,8,233,41
15189,2011-07-28,6,239,41
15189,2011-08-08,7,250,41
15189,2011-08-18,18,260,41
15189,2011-08-25,3,267,41
15189,2011-09-01,8,274,41
15189,2011-09-06,8,279,41
15189,2011-09-07,6,280,41
15189,2011-09-09,1,282,41
15189,2011-10-27,7,330,41
15189,2011-11-09,6,343,41
15189,2011-11-17,7,351,41
15189,2011-11-23,2,357,41
15189,2011-11-29,2,363,41
15189,2011-12-01,5,365,41
15189,2011-12-06,3,370,41
15189,2011-12-08,3,372,41
15192,2010-12-09,15,8,8
15192,2011-06-01,25,182,8
15192,2011-08-12,11,254,8
15193,2011-10-10,19,313,313
15194,2010-12-06,16,5,5
15194,2010-12-13,11,12,5
15194,2010-12-16,44,15,5
15194,2011-01-07,20,37,5
15194,2011-01-31,16,61,5
15194,2011-03-01,12,90,5
15194,2011-04-05,16,125,5
15194,2011-05-06,13,156,5
15194,2011-05-25,19,175,5
15194,2011-06-22,25,203,5
15194,2011-08-05,20,247,5
15194,2011-09-13,20,286,5
15194,2011-09-22,15,295,5
15194,2011-11-08,37,342,5
15194,2011-12-06,26,370,5
15195,2011-12-07,1,371,371
15197,2010-12-16,3,15,15
15197,2011-04-01,12,121,15
15197,2011-11-29,17,363,15
15198,2011-08-07,5,249,249
15198,2011-09-08,5,281,249
15199,2011-02-04,3,65,65
15199,2011-04-18,3,138,65
15199,2011-09-06,4,279,65
15199,2011-10-11,3,314,65
15201,2011-04-06,19,126,126
15201,2011-05-19,19,169,126
15201,2011-08-05,14,247,126
15201,2011-09-13,17,286,126
15203,2011-02-01,20,62,62
15203,2011-05-25,36,175,62
15203,2011-07-26,26,237,62
15203,2011-08-26,23,268,62
15203,2011-09-21,13,294,62
15203,2011-11-14,24,348,62
15204,2010-12-17,9,16,16
15205,2011-08-04,24,246,246
15205,2011-09-15,13,288,246
15206,2011-03-09,1,98,98
15206,2011-07-17,2,228,98
15206,2011-09-01,3,274,98
15206,2011-11-29,3,363,98
15208,2010-12-21,3,20,20
15208,2011-06-29,13,210,20
15208,2011-10-07,10,310,20
15208,2011-11-08,7,342,20
15208,2011-12-08,9,372,20
15210,2011-04-28,20,148,148
15211,2010-12-09,23,8,8
15211,2011-10-10,29,313,8
15212,2011-04-12,5,132,132
15213,2011-01-14,22,44,44
15213,2011-01-25,2,55,44
15214,2011-04-11,35,131,131
15214,2011-06-09,11,190,131
15214,2011-09-25,18,298,131
15214,2011-10-07,6,310,131
15214,2011-11-01,12,335,131
15214,2011-11-15,6,349,131
15214,2011-11-29,10,363,131
15214,2011-12-08,12,372,131
15215,2011-09-04,16,277,277
15215,2011-10-24,19,327,277
15216,2011-09-13,2,286,286
15218,2011-01-25,28,55,55
15218,2011-03-21,16,110,55
15218,2011-05-06,17,156,55
15218,2011-06-14,23,195,55
15218,2011-07-25,19,236,55
15218,2011-08-15,28,257,55
15218,2011-09-26,14,299,55
15218,2011-10-17,4,320,55
15218,2011-11-29,17,363,55
15219,2011-06-16,9,197,197
15220,2011-03-04,23,93,93
15220,2011-04-14,13,134,93
15220,2011-05-20,20,170,93
15220,2011-06-23,5,204,93
15220,2011-08-16,27,258,93
15220,2011-10-19,29,322,93
15221,2010-12-08,5,7,7
15222,2011-01-25,5,55,55
15223,2011-04-04,12,124,124
15223,2011-04-28,8,148,124
15224,2010-12-12,2,11,11
15224,2010-12-16,12,15,11
15225,2011-04-19,23,139,139
15226,2011-02-02,8,63,63
15227,2011-01-26,16,56,56
15227,2011-02-28,14,89,56
15227,2011-05-08,13,158,56
15227,2011-11-03,15,337,56
15228,2011-02-18,32,79,79
15228,2011-06-23,11,204,79
15228,2011-08-02,46,244,79
15228,2011-10-04,36,307,79
15230,2011-04-13,22,133,133
15230,2011-04-14,1,134,133
15232,2011-07-22,18,233,233
15232,2011-08-18,13,260,233
15234,2011-03-08,14,97,97
15235,2010-12-01,5,0,0
15235,2010-12-05,4,4,0
15235,2010-12-23,34,22,0
15235,2011-01-05,8,35,0
15235,2011-01-21,19,51,0
15235,2011-02-03,18,64,0
15235,2011-02-28,9,89,0
15235,2011-04-07,13,127,0
15235,2011-04-14,9,134,0
15235,2011-05-06,24,156,0
15236,2011-02-14,15,75,75
15237,2011-04-26,65,146,146
15237,2011-05-20,11,170,146
15237,2011-09-22,16,295,146
15237,2011-12-08,7,372,146
15238,2011-06-08,14,189,189
15238,2011-09-05,23,278,189
15238,2011-11-10,13,344,189
15239,2011-09-22,30,295,295
15239,2011-11-29,19,363,295
15240,2011-02-01,14,62,62
15240,2011-04-12,8,132,62
15240,2011-06-01,20,182,62
15240,2011-09-16,16,289,62
15240,2011-10-26,20,329,62
15241,2011-03-01,28,90,90
15241,2011-05-26,14,176,90
15241,2011-05-31,21,181,90
15241,2011-06-09,7,190,90
15241,2011-07-07,12,218,90
15241,2011-08-04,9,246,90
15241,2011-09-27,4,300,90
15241,2011-10-04,15,307,90
15243,2011-09-26,22,299,299
15244,2011-04-05,15,125,125
15244,2011-10-05,19,308,125
15245,2011-03-23,49,112,112
15245,2011-06-05,16,186,112
15245,2011-07-28,24,239,112
15246,2010-12-16,12,15,15
15246,2011-04-15,21,135,15
15247,2011-08-09,6,251,251
15249,2011-03-28,60,117,117
15249,2011-04-15,18,135,117
15249,2011-04-20,19,140,117
15249,2011-05-09,19,159,117
15249,2011-05-27,28,177,117
15249,2011-07-07,37,218,117
15249,2011-08-04,37,246,117
15249,2011-08-12,19,254,117
15249,2011-08-24,41,266,117
15249,2011-09-09,18,282,117
15249,2011-10-05,34,308,117
15249,2011-11-08,20,342,117
15251,2011-04-12,30,132,132
15251,2011-05-13,15,163,132
15251,2011-06-14,13,195,132
15251,2011-07-12,5,223,132
15251,2011-07-20,5,231,132
15251,2011-08-04,6,246,132
15251,2011-08-25,3,267,132
15251,2011-09-09,25,282,132
15251,2011-10-30,6,333,132
15251,2011-11-30,3,364,132
15252,2011-06-09,14,190,190
15252,2011-11-03,30,337,190
15253,2011-06-23,12,204,204
15253,2011-09-12,26,285,204
15253,2011-11-23,15,357,204
15254,2011-08-04,18,246,246
15255,2011-10-04,47,307,307
15256,2011-07-14,6,225,225
15257,2011-03-01,7,90,90
15258,2011-05-06,16,156,156
15258,2011-06-24,18,205,156
15260,2010-12-02,17,1,1
15260,2011-04-20,12,140,1
15260,2011-05-20,9,170,1
15260,2011-06-06,16,187,1
15260,2011-07-20,13,231,1
15260,2011-08-31,10,273,1
15261,2011-07-27,19,238,238
15262,2011-01-20,10,50,50
15263,2011-08-25,12,267,267
15264,2011-10-06,23,309,309
15265,2011-04-18,42,138,138
15265,2011-07-11,40,222,138
15266,2011-01-05,6,35,35
15267,2011-06-10,5,191,191
15267,2011-07-07,2,218,191
15267,2011-10-12,1,315,191
15267,2011-10-28,1,331,191
15267,2011-11-17,2,351,191
15269,2011-11-16,2,350,350
15270,2011-02-02,18,63,63
15270,2011-02-11,2,72,63
15270,2011-04-15,8,135,63
15270,2011-08-14,7,256,63
15270,2011-11-24,6,358,63
15271,2010-12-09,24,8,8
15271,2011-01-06,16,36,8
15271,2011-04-14,8,134,8
15271,2011-05-03,6,153,8
15271,2011-05-19,7,169,8
15271,2011-06-12,11,193,8
15271,2011-06-30,9,211,8
15271,2011-08-02,11,244,8
15271,2011-08-15,42,257,8
15271,2011-09-06,13,279,8
15271,2011-10-13,5,316,8
15271,2011-10-24,89,327,8
15271,2011-11-03,6,337,8
15271,2011-11-13,16,347,8
15271,2011-12-02,11,366,8
15272,2011-09-14,27,287,287
15272,2011-10-13,36,316,287
15274,2011-11-21,25,355,355
15274,2011-12-05,22,369,355
15275,2011-11-02,41,336,336
15276,2011-10-04,52,307,307
15277,2011-10-24,12,327,327
15279,2010-12-20,19,19,19
15280,2011-06-20,16,201,201
15281,2011-01-10,50,40,40
15281,2011-02-25,12,86,40
15281,2011-04-07,5,127,40
15281,2011-04-21,15,141,40
15281,2011-05-22,30,172,40
15281,2011-05-26,2,176,40
15281,2011-07-17,3,228,40
15281,2011-07-26,13,237,40
15281,2011-10-12,9,315,40
15286,2011-10-21,3,324,324
15287,2011-09-30,15,303,303
15287,2011-11-17,5,351,303
15288,2010-12-09,26,8,8
15288,2011-03-20,31,109,8
15288,2011-05-23,12,173,8
15288,2011-07-07,10,218,8
15288,2011-10-27,9,330,8
15289,2011-04-04,19,124,124
15289,2011-07-25,29,236,124
15289,2011-11-10,10,344,124
15290,2010-12-15,8,14,14
15290,2011-01-13,9,43,14
15290,2011-01-14,2,44,14
15290,2011-02-18,15,79,14
15290,2011-03-07,11,96,14
15290,2011-03-29,9,118,14
15290,2011-04-20,6,140,14
15290,2011-05-20,17,170,14
15290,2011-07-04,15,215,14
15290,2011-08-03,15,245,14
15290,2011-08-25,9,267,14
15290,2011-08-28,1,270,14
15290,2011-09-21,22,294,14
15290,2011-10-28,28,331,14
15290,2011-11-08,9,342,14
15290,2011-12-01,19,365,14
15290,2011-12-05,9,369,14
15291,2010-12-01,2,0,0
15291,2010-12-17,4,16,0
15291,2011-01-12,22,42,0
15291,2011-01-18,5,48,0
15291,2011-03-07,1,96,0
15291,2011-03-10,5,99,0
15291,2011-03-17,12,106,0
15291,2011-04-01,2,121,0
15291,2011-04-06,5,126,0
15291,2011-06-12,18,193,0
15291,2011-06-20,7,201,0
15291,2011-09-06,4,279,0
15291,2011-11-04,8,338,0
15291,2011-11-07,1,341,0
15291,2011-11-14,7,348,0
15292,2011-05-22,25,172,172
15296,2011-01-17,61,47,47
15296,2011-05-11,35,161,47
15296,2011-06-09,15,190,47
15296,2011-06-17,2,198,47
15296,2011-08-22,29,264,47
15296,2011-10-20,52,323,47
15297,2011-10-07,14,310,310
15297,2011-11-10,9,344,310
15297,2011-11-29,16,363,310
15298,2010-12-08,17,7,7
15298,2011-01-05,15,35,7
15298,2011-01-19,7,49,7
15298,2011-03-22,18,111,7
15298,2011-06-05,33,186,7
15298,2011-07-20,1,231,7
15298,2011-09-08,33,281,7
15298,2011-10-30,26,333,7
15298,2011-11-17,15,351,7
15298,2011-11-29,9,363,7
15298,2011-12-07,18,371,7
15299,2010-12-02,3,1,1
15299,2011-03-21,1,110,1
15299,2011-06-28,1,209,1
15299,2011-10-03,2,306,1
15300,2011-10-06,28,309,309
15301,2010-12-06,34,5,5
15301,2011-03-17,1,106,5
15301,2011-04-26,32,146,5
15301,2011-05-18,25,168,5
15301,2011-06-05,33,186,5
15301,2011-06-20,1,201,5
15301,2011-07-15,19,226,5
15301,2011-08-18,25,260,5
15301,2011-09-28,35,301,5
15301,2011-10-20,38,323,5
15303,2011-02-22,31,83,83
15304,2010-12-06,5,5,5
15304,2011-03-03,4,92,5
15304,2011-03-24,1,113,5
15304,2011-04-18,1,138,5
15304,2011-05-05,1,155,5
15304,2011-06-28,6,209,5
15304,2011-09-15,2,288,5
15304,2011-10-10,3,313,5
15306,2011-07-14,17,225,225
15306,2011-09-08,13,281,225
15306,2011-10-06,28,309,225
15307,2011-09-05,12,278,278
15308,2011-03-10,19,99,99
15311,2010-12-01,35,0,0
15311,2010-12-05,33,4,0
15311,2010-12-08,17,7,0
15311,2010-12-09,14,8,0
15311,2010-12-13,23,12,0
15311,2010-12-14,11,13,0
15311,2010-12-16,16,15,0
15311,2010-12-20,8,19,0
15311,2010-12-23,20,22,0
15311,2011-01-05,51,35,0
15311,2011-01-07,9,37,0
15311,2011-01-10,33,40,0
15311,2011-01-12,35,42,0
15311,2011-01-14,27,44,0
15311,2011-01-17,35,47,0
15311,2011-01-19,33,49,0
15311,2011-01-21,16,51,0
15311,2011-01-25,25,55,0
15311,2011-01-27,16,57,0
15311,2011-02-01,79,62,0
15311,2011-02-03,29,64,0
15311,2011-02-08,33,69,0
15311,2011-02-11,23,72,0
15311,2011-02-15,27,76,0
15311,2011-02-18,24,79,0
15311,2011-02-23,24,84,0
15311,2011-03-01,33,90,0
15311,2011-03-04,35,93,0
15311,2011-03-08,29,97,0
15311,2011-03-11,22,100,0
15311,2011-03-14,40,103,0
15311,2011-04-04,48,124,0
15311,2011-04-06,12,126,0
15311,2011-04-10,24,130,0
15311,2011-04-18,39,138,0
15311,2011-04-28,60,148,0
15311,2011-05-04,5,154,0
15311,2011-05-10,44,160,0
15311,2011-05-18,34,168,0
15311,2011-05-23,27,173,0
15311,2011-05-25,29,175,0
15311,2011-05-27,18,177,0
15311,2011-06-02,30,183,0
15311,2011-06-07,47,188,0
15311,2011-06-13,4,194,0
15311,2011-06-17,10,198,0
15311,2011-06-21,29,202,0
15311,2011-06-29,8,210,0
15311,2011-07-06,43,217,0
15311,2011-07-08,17,219,0
15311,2011-07-13,8,224,0
15311,2011-07-15,25,226,0
15311,2011-07-19,40,230,0
15311,2011-07-21,34,232,0
15311,2011-07-26,28,237,0
15311,2011-07-28,7,239,0
15311,2011-08-02,15,244,0
15311,2011-08-08,29,250,0
15311,2011-08-10,12,252,0
15311,2011-08-15,30,257,0
15311,2011-08-18,86,260,0
15311,2011-08-19,4,261,0
15311,2011-09-02,5,275,0
15311,2011-09-06,19,279,0
15311,2011-09-13,30,286,0
15311,2011-09-16,58,289,0
15311,2011-09-21,14,294,0
15311,2011-09-23,32,296,0
15311,2011-09-27,12,300,0
15311,2011-10-03,21,306,0
15311,2011-10-07,28,310,0
15311,2011-10-12,29,315,0
15311,2011-10-16,41,319,0
15311,2011-10-18,9,321,0
15311,2011-10-21,16,324,0
15311,2011-10-26,32,329,0
15311,2011-10-28,19,331,0
15311,2011-11-01,18,335,0
15311,2011-11-04,20,338,0
15311,2011-11-09,18,343,0
15311,2011-11-11,83,345,0
15311,2011-11-15,15,349,0
15311,2011-11-18,10,352,0
15311,2011-11-22,34,356,0
15311,2011-11-24,16,358,0
15311,2011-11-25,11,359,0
15311,2011-11-29,18,363,0
15311,2011-12-02,19,366,0
15311,2011-12-06,31,370,0
15311,2011-12-09,20,373,0
15312,2010-12-20,16,19,19
15312,2011-05-08,13,158,19
15312,2011-08-28,9,270,19
15312,2011-09-25,9,298,19
15313,2011-08-21,1,263,263
15314,2011-05-24,24,174,174
15315,2011-08-15,16,257,257
15315,2011-10-06,21,309,257
15316,2011-01-17,1,47,47
15318,2011-12-06,33,370,370
15319,2011-03-01,16,90,90
15320,2011-10-26,36,329,329
15321,2011-02-21,38,82,82
15321,2011-09-30,57,303,82
15322,2011-09-15,42,288,288
15325,2011-08-28,49,270,270
15326,2011-01-10,29,40,40
15327,2011-10-18,10,321,321
15329,2011-06-21,16,202,202
15329,2011-07-28,26,239,202
15329,2011-10-31,15,334,202
15330,2011-10-10,8,313,313
15330,2011-11-07,5,341,313
15332,2010-12-05,34,4,4
15332,2010-12-08,1,7,4
15333,2011-05-15,16,165,165
15334,2011-06-19,29,200,200
15334,2011-06-29,33,210,200
15334,2011-07-06,37,217,200
15335,2011-10-17,36,320,320
15339,2011-01-25,41,55,55
15339,2011-10-04,45,307,55
15341,2011-09-20,17,293,293
15342,2011-08-02,24,244,244
15343,2011-09-13,21,286,286
15344,2011-09-26,17,299,299
15344,2011-11-07,6,341,299
15344,2011-12-09,3,373,299
15345,2011-10-25,20,328,328
15346,2011-01-11,17,41,41
15347,2010-12-08,5,7,7
